,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,AST/TO,STL,BLK,EFG%,TS%,OFFRTG,DEFRTG,NETRTG,PF,Plusminus,PIE
0,Obi Toppin,NYK,2021,1,0.0,24.0,9.0,0.375,3.0,12.0,25.0,3.0,7.0,42.857142857142854,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,inf,0.0,2.0,0.375,0.375,100.0,105.7,-5.700000000000003,0.0,-4,5.0
1,Cody Zeller,CHA,2021,1,0.0,19.0,6.0,0.3157894736842105,3.0,6.0,50.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,0.5,0.4658385093167702,105.1,127.5,-22.400000000000006,1.0,-10,6.2
2,Dylan Windler,CLE,2021,1,100.0,9.0,3.0,0.3333333333333333,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.3,0.3,100.0,125.0,-25.0,0.0,-4,0.0
3,Marquese Chriss,GSW,2021,2,0.0,13.0,6.5,0.5,2.5,7.0,35.714285714285715,0.5,2.5,20.0,1.0,2.0,50.0,1.5,5.0,6.5,1.0,1.0,1.0,0.0,1.0,0.39285714285714285,0.41243654822335024,79.47692307692309,118.96153846153845,-39.48461538461537,1.5,-25,12.046153846153846
4,Ryan Arcidiacono,CHI,2021,2,0.0,14.0,5.0,0.35714285714285715,1.5,4.5,33.33333333333333,0.5,2.5,20.0,1.5,1.5,100.0,0.0,3.0,3.0,2.0,0.0,inf,1.0,0.0,0.3888888888888889,0.4844961240310077,106.58571428571429,90.67142857142858,15.914285714285711,1.0,9,14.428571428571427
5,Jalen Smith,PHX,2021,2,50.0,10.0,2.0,0.2,1.0,2.5,40.0,0.0,0.5,0.0,0.0,1.0,0.0,1.5,1.0,2.5,0.5,0.5,1.0,0.0,0.5,0.4,0.3401360544217687,112.88,93.34,19.539999999999992,0.5,9,3.3400000000000003
6,Alec Burks,NYK,2021,3,33.33333333333333,27.666666666666668,20.666666666666668,0.7469879518072289,5.666666666666667,10.666666666666666,53.125,3.3333333333333335,5.0,66.66666666666666,6.0,6.666666666666667,90.0,0.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,2.3333333333333335,1.5714285714285714,1.0,0.6666666666666666,0.6875,0.7598039215686275,116.3892857142857,105.36904761904762,11.020238095238085,3.3333333333333335,21,16.43452380952381
7,Furkan Korkmaz,PHI,2021,3,66.66666666666666,18.333333333333332,6.0,0.32727272727272727,2.0,8.0,25.0,1.3333333333333333,5.333333333333333,25.0,0.6666666666666666,0.6666666666666666,100.0,0.0,2.0,2.0,1.0,2.0,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3617363344051447,96.23818181818181,108.75090909090909,-12.512727272727275,0.6666666666666666,-13,1.1945454545454544
8,Kevin Love,CLE,2021,2,100.0,23.5,9.5,0.40425531914893614,3.0,9.0,33.33333333333333,1.5,4.5,33.33333333333333,2.0,2.5,80.0,1.0,5.0,6.0,2.5,1.5,1.6666666666666667,0.5,0.0,0.4166666666666667,0.4702970297029703,108.69574468085105,97.00851063829786,11.687234042553186,0.5,16,9.646808510638298
9,Kostas Antetokounmpo,LAL,2021,1,100.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,100.0,0.0,1.0,0,0.0
10,Spencer Dinwiddie,BKN,2021,3,66.66666666666666,21.333333333333332,6.666666666666667,0.3125,2.0,5.333333333333333,37.5,0.6666666666666666,2.3333333333333335,28.57142857142857,2.0,2.0,100.0,0.0,4.333333333333333,4.333333333333333,3.0,1.6666666666666667,1.8,0.6666666666666666,0.3333333333333333,0.4375,0.5364806866952789,118.6171875,89.1984375,29.418750000000003,1.3333333333333333,42,10.078125
11,Torrey Craig,MIL,2021,2,50.0,6.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.5,2.0,0.0,0.5,0.0,0.0,147.53846153846155,107.31538461538462,40.22307692307693,1.0,9,4.430769230769231
12,Ja Morant,MEM,2021,3,33.33333333333333,27.333333333333332,26.333333333333332,0.9634146341463414,10.0,18.333333333333332,54.54545454545454,1.0,3.0,33.33333333333333,5.333333333333333,6.333333333333333,84.21052631578947,0.6666666666666666,1.6666666666666667,2.3333333333333335,6.333333333333333,2.3333333333333335,2.7142857142857144,0.6666666666666666,0.6666666666666666,0.5727272727272728,0.6234217171717171,115.4219512195122,109.59878048780487,5.823170731707322,2.0,12,16.253658536585366
13,Tomas Satoransky,CHI,2021,3,33.33333333333333,22.666666666666668,6.333333333333333,0.27941176470588236,2.3333333333333335,5.0,46.666666666666664,0.6666666666666666,2.0,33.33333333333333,1.0,1.0,100.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,6.0,2.6666666666666665,2.25,1.3333333333333333,0.3333333333333333,0.5333333333333333,0.5821078431372549,109.24411764705883,114.3779411764706,-5.133823529411771,0.6666666666666666,-6,9.889705882352942
14,Frank Ntilikina,NYK,2021,4,50.0,10.5,4.5,0.42857142857142855,1.5,3.5,42.857142857142854,1.25,2.25,55.55555555555556,0.25,0.75,33.33333333333333,0.25,0.75,1.0,0.75,0.5,1.5,0.75,0.0,0.6071428571428571,0.5874673629242819,96.22790697674418,95.58139534883722,0.6465116279069605,1.75,0,4.816279069767443
15,Lauri Markkanen,CHI,2021,4,25.0,26.25,17.25,0.6571428571428571,5.5,11.0,50.0,2.75,5.75,47.82608695652174,3.5,4.5,77.77777777777779,1.0,5.75,6.75,1.25,1.75,0.7142857142857143,0.75,0.25,0.625,0.6644838212634823,96.49333333333333,111.93714285714285,-15.44380952380952,1.5,-38,13.765714285714285
16,T.J. Warren,IND,2021,4,75.0,29.5,15.5,0.5254237288135594,6.75,12.75,52.94117647058824,0.0,1.75,0.0,2.0,2.5,80.0,0.5,3.0,3.5,1.25,1.0,1.25,0.5,0.0,0.5294117647058824,0.5595667870036102,111.12118644067797,108.75084745762712,2.370338983050857,4.0,1,7.1220338983050855
17,Willy Hernangomez,NOP,2021,1,0.0,7.0,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,,1.0,4.0,25.0,0.0,4.0,4.0,1.0,0.0,inf,0.0,0.0,0.0,0.1811594202898551,128.6,46.2,82.39999999999999,0.0,12,11.4
18,Chandler Hutchison,CHI,2021,4,25.0,13.0,3.25,0.25,1.25,4.0,31.25,0.25,0.75,33.33333333333333,0.5,0.5,100.0,0.25,4.0,4.25,1.0,0.75,1.3333333333333333,0.25,0.0,0.34375,0.38507109004739337,110.71509433962264,104.3811320754717,6.333962264150941,1.75,8,4.518867924528302
19,Michael Porter Jr.,DEN,2021,4,25.0,29.25,19.5,0.6666666666666666,7.5,13.25,56.60377358490566,2.75,6.5,42.30769230769231,1.75,2.0,87.5,1.25,5.5,6.75,1.75,0.5,3.5,1.0,1.5,0.6698113207547169,0.6900212314225053,114.55982905982907,122.77435897435898,-8.214529914529905,2.75,-21,14.934188034188034
