,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,AST/TO,STL,BLK,EFG%,TS%,OFFRTG,DEFRTG,NETRTG,PF,Plusminus,PIE
0,Anfernee Simons,POR,2024,1,0.0,27.0,18.0,0.6666666666666666,6.0,14.0,42.857142857142854,2.0,6.0,33.33333333333333,4.0,4.0,100.0,1.0,1.0,2.0,4.0,0.0,inf,2.0,0.0,0.5,0.5710659898477157,96.6,140.0,-43.400000000000006,2.0,-27,11.1
1,Brice Sensabaugh,UTA,2024,1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,60.0,40.0,0.0,2,-7.1
2,Taylor Hendricks,UTA,2024,1,0.0,2.0,1.0,0.5,0.0,0.0,,0.0,0.0,,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.5681818181818182,100.0,60.0,40.0,0.0,2,14.3
3,Ty Jerome,CLE,2024,2,50.0,7.5,2.0,0.26666666666666666,1.0,2.0,50.0,0.0,0.5,0.0,0.0,0.0,,0.5,0.0,0.5,1.5,0.5,3.0,0.0,0.0,0.5,0.5,106.67999999999999,144.68,-38.000000000000014,1.0,-14,3.42
4,Leonard Miller,MIN,2024,1,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,175.0,-175.0,0.0,-7,0.0
5,Cole Swider,MIA,2024,1,0.0,2.0,5.0,2.5,2.0,3.0,66.66666666666666,1.0,2.0,50.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.8333333333333334,0.8333333333333334,140.0,0.0,140.0,0.0,7,62.5
6,Danny Green,PHI,2024,2,50.0,9.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,inf,0.5,0.0,0.0,0.0,114.77368421052631,120.51578947368421,-5.742105263157896,0.5,0,-0.9578947368421051
7,R.J. Hampton,MIA,2024,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,140.0,0.0,140.0,0.0,7,-12.5
8,Keyontae Johnson,OKC,2024,1,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,118.2,136.4,-18.200000000000003,0.0,-2,-3.4
9,Derrick Rose,MEM,2024,4,0.0,17.5,8.0,0.45714285714285713,3.0,9.25,32.432432432432435,1.25,2.5,50.0,0.75,1.0,75.0,1.0,1.0,2.0,2.75,1.5,1.8333333333333333,0.5,0.25,0.3918918918918919,0.412796697626419,92.8450704225352,108.42816901408449,-15.583098591549287,0.75,-20,5.256338028169013
10,GG Jackson,MEM,2024,1,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0.0
11,Mouhamed Gueye,ATL,2024,2,100.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,9.375,127.075,-117.7,0.5,-13,-13.649999999999999
12,Jerome Robinson,GSW,2024,1,100.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0,-3.3
13,Kaiser Gates,NOP,2024,1,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,81.3,88.2,-6.900000000000006,0.0,-2,-15.0
14,Kobe Bufkin,ATL,2024,2,100.0,2.0,0.5,0.25,0.0,1.5,0.0,0.0,0.5,0.0,0.5,1.0,50.0,0.5,0.5,1.0,0.0,0.0,,0.0,0.0,0.0,0.1288659793814433,9.375,136.45,-127.07499999999999,0.0,-14,-13.975
15,Nikola Jovic,MIA,2024,2,0.0,14.0,6.5,0.4642857142857143,2.0,4.0,50.0,1.5,2.5,60.0,1.0,1.0,100.0,0.0,7.5,7.5,2.0,1.0,2.0,0.5,0.0,0.6875,0.7319819819819819,118.99999999999999,92.45,26.549999999999983,1.0,15,20.125
16,Gabe Vincent,LAL,2024,4,50.0,28.5,6.0,0.21052631578947367,2.75,7.0,39.285714285714285,0.25,3.5,7.142857142857142,0.25,0.5,50.0,0.5,0.5,1.0,3.0,0.5,6.0,1.5,0.0,0.4107142857142857,0.41551246537396125,103.37719298245614,101.52894736842104,1.8482456140350934,2.5,10,4.383333333333334
17,Orlando Robinson,MIA,2024,2,0.0,15.0,5.5,0.36666666666666664,2.0,4.5,44.44444444444444,0.5,0.5,100.0,1.0,1.0,100.0,1.0,3.0,4.0,3.5,1.5,2.3333333333333335,0.5,0.5,0.5,0.5566801619433198,123.09333333333333,114.03333333333335,9.059999999999988,2.0,6,11.033333333333333
18,Isaiah Mobley,CLE,2024,1,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,150.0,-150.0,1.0,-3,0.0
