,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,AST/TO,STL,BLK,EFG%,TS%,OFFRTG,DEFRTG,NETRTG,PF,Plusminus,PIE
0,Brice Sensabaugh,UTA,2024,1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,60.0,40.0,0.0,2,-7.1
1,Ty Jerome,CLE,2024,2,50.0,7.5,2.0,0.26666666666666666,1.0,2.0,50.0,0.0,0.5,0.0,0.0,0.0,,0.5,0.0,0.5,1.5,0.5,3.0,0.0,0.0,0.5,0.5,106.67999999999999,144.68,-38.000000000000014,1.0,-14,3.42
2,Danny Green,PHI,2024,2,50.0,9.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,inf,0.5,0.0,0.0,0.0,114.77368421052631,120.51578947368421,-5.742105263157896,0.5,0,-0.9578947368421051
3,R.J. Hampton,MIA,2024,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,140.0,0.0,140.0,0.0,7,-12.5
4,Keyontae Johnson,OKC,2024,1,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,118.2,136.4,-18.200000000000003,0.0,-2,-3.4
5,Mouhamed Gueye,ATL,2024,2,100.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,9.375,127.075,-117.7,0.5,-13,-13.649999999999999
6,Jerome Robinson,GSW,2024,1,100.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0,-3.3
7,Kaiser Gates,NOP,2024,1,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,81.3,88.2,-6.900000000000006,0.0,-2,-15.0
8,Kobe Bufkin,ATL,2024,2,100.0,2.0,0.5,0.25,0.0,1.5,0.0,0.0,0.5,0.0,0.5,1.0,50.0,0.5,0.5,1.0,0.0,0.0,,0.0,0.0,0.0,0.1288659793814433,9.375,136.45,-127.07499999999999,0.0,-14,-13.975
9,Gabe Vincent,LAL,2024,4,50.0,28.5,6.0,0.21052631578947367,2.75,7.0,39.285714285714285,0.25,3.5,7.142857142857142,0.25,0.5,50.0,0.5,0.5,1.0,3.0,0.5,6.0,1.5,0.0,0.4107142857142857,0.41551246537396125,103.37719298245614,101.52894736842104,1.8482456140350934,2.5,10,4.383333333333334
10,Jordan Miller,LAC,2024,2,100.0,3.5,2.5,0.7142857142857143,1.0,1.5,66.66666666666666,0.5,0.5,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8333333333333334,0.8333333333333334,116.67142857142858,157.1428571428571,-40.47142857142853,1.0,-5,4.628571428571429
11,Jake LaRavia,MEM,2024,5,0.0,12.4,3.4,0.27419354838709675,1.4,4.0,35.0,0.4,2.4,16.666666666666664,0.2,0.4,50.0,0.6,1.0,1.6,0.4,0.4,1.0,0.2,0.0,0.4,0.407088122605364,96.38548387096775,115.65161290322581,-19.266129032258064,1.6,-22,0.3806451612903228
12,Wendell Carter Jr.,ORL,2024,5,60.0,29.4,9.4,0.3197278911564626,3.4,9.0,37.77777777777778,1.0,3.2,31.25,1.6,2.8,57.14285714285714,2.2,6.4,8.6,1.6,1.6,1.0,0.6,0.4,0.43333333333333335,0.45934323690383116,100.95102040816326,101.68843537414966,-0.7374149659864031,2.8,1,7.668027210884353
13,Onuralp Bitim,CHI,2024,1,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,71.4,116.7,-45.3,0.0,-2,0.0
14,Malcolm Cazalon,DET,2024,1,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,183.3,100.0,83.30000000000001,0.0,5,0.0
15,Udoka Azubuike,PHX,2024,2,100.0,4.5,1.0,0.2222222222222222,0.5,0.5,100.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,,0.0,0.0,1.0,1.0,80.93333333333334,127.76666666666665,-46.833333333333314,0.5,-9,10.6
16,Robert Williams III,POR,2024,6,33.33333333333333,19.833333333333332,6.833333333333333,0.3445378151260504,2.8333333333333335,4.333333333333333,65.38461538461539,0.0,0.0,,1.1666666666666667,1.5,77.77777777777779,1.8333333333333333,4.5,6.333333333333333,0.8333333333333334,1.1666666666666667,0.7142857142857143,1.1666666666666667,1.1666666666666667,0.6538461538461539,0.6842456608811749,101.47563025210084,115.2563025210084,-13.780672268907551,2.8333333333333335,-30,11.338655462184875
17,Mason Plumlee,LAC,2024,6,50.0,17.166666666666668,5.0,0.2912621359223301,2.0,3.1666666666666665,63.1578947368421,0.0,0.0,,1.0,2.3333333333333335,42.857142857142854,1.3333333333333333,4.166666666666667,5.5,1.0,0.8333333333333334,1.2,0.6666666666666666,0.16666666666666666,0.631578947368421,0.5961844197138315,102.38155339805826,111.60679611650485,-9.225242718446594,1.0,-14,11.336893203883495
18,Ben Simmons,BKN,2024,6,50.0,31.666666666666668,6.5,0.20526315789473684,3.1666666666666665,6.0,52.77777777777778,0.0,0.0,,0.16666666666666666,0.6666666666666666,25.0,2.6666666666666665,8.166666666666666,10.833333333333334,6.666666666666667,2.5,2.6666666666666665,0.5,0.8333333333333334,0.5277777777777778,0.5164194915254238,111.44816753926702,118.56492146596857,-7.1167539267015485,2.6666666666666665,-33,9.984293193717278
19,Tyler Herro,MIA,2024,8,50.0,34.0,22.875,0.6727941176470589,8.5,19.0,44.73684210526316,3.125,7.625,40.98360655737705,2.75,3.125,88.0,0.375,4.625,5.0,4.625,2.5,1.85,1.375,0.0,0.5296052631578947,0.5613496932515337,109.69780219780219,111.2098901098901,-1.5120879120879067,1.625,-11,12.465201465201465
20,Maxi Kleber,DAL,2024,5,80.0,18.0,3.4,0.18888888888888888,0.8,3.2,25.0,0.6,1.8,33.33333333333333,1.2,2.0,60.0,0.8,3.4,4.2,2.0,0.8,2.5,0.2,0.2,0.34375,0.4166666666666667,113.98666666666666,113.0011111111111,0.985555555555564,1.6,-3,5.082222222222222
21,E.J. Liddell,NOP,2024,3,33.33333333333333,2.6666666666666665,1.3333333333333333,0.5,0.3333333333333333,1.3333333333333333,25.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,100.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.25,0.4098360655737705,83.1888888888889,109.74444444444444,-26.555555555555543,0.3333333333333333,-5,4.177777777777777
22,Dylan Windler,NYK,2024,3,66.66666666666666,2.3333333333333335,1.0,0.42857142857142855,0.3333333333333333,0.6666666666666666,50.0,0.3333333333333333,0.6666666666666666,50.0,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,inf,0.0,0.0,0.75,0.75,79.28571428571428,35.24285714285714,44.04285714285714,0.3333333333333333,8,12.857142857142856
