,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,AST/TO,STL,BLK,EFG%,TS%,OFFRTG,DEFRTG,NETRTG,PF,Plusminus,PIE
0,Jodie Meeks,DET,2016,2,100.0,8.5,1.0,0.11764705882352941,0.5,2.5,20.0,0.0,0.0,,0.0,0.0,,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.2,0.2,73.85882352941177,81.15882352941178,-7.300000000000011,1.0,0,-9.311764705882354
1,Nate Robinson,NOP,2016,2,0.0,11.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,inf,0.5,0.0,0.0,0.0,72.49130434782609,112.00434782608696,-39.51304347826087,2.5,-20,-2.1304347826086953
2,Erick Green,DEN,2016,3,33.33333333333333,2.3333333333333335,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,inf,0.0,0.0,0.0,0.0,91.98888888888888,95.06666666666666,-3.077777777777783,0.0,1,3.1777777777777776
3,Jordan Adams,MEM,2016,2,0.0,7.5,3.5,0.4666666666666667,1.0,3.0,33.33333333333333,0.0,0.5,0.0,1.5,2.5,60.0,0.0,1.0,1.0,1.5,1.0,1.5,1.5,0.0,0.3333333333333333,0.426829268292683,104.47999999999999,87.41333333333333,17.066666666666663,1.0,4,10.079999999999998
4,Sam Dekker,HOU,2016,3,33.33333333333333,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,0.3333333333333333,0.0,,,119.5,101.21428571428572,18.285714285714278,0.0,-2,6.2142857142857135
5,Chuck Hayes,HOU,2016,2,50.0,12.0,2.0,0.16666666666666666,0.5,1.0,50.0,0.0,0.0,,1.0,1.0,100.0,0.0,4.0,4.0,1.0,1.5,0.6666666666666666,0.0,0.0,0.5,0.6944444444444444,87.7,90.625,-2.924999999999997,3.0,-3,3.7
6,Jarnell Stokes,MEM,2016,2,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,,0.0,0.0,,,99.97500000000001,65.5,34.47500000000001,0.0,1,18.75
7,Brandan Wright,MEM,2016,7,42.857142857142854,17.142857142857142,6.571428571428571,0.38333333333333336,2.5714285714285716,4.285714285714286,60.0,0.0,0.0,,1.4285714285714286,2.5714285714285716,55.55555555555556,0.8571428571428571,2.5714285714285716,3.4285714285714284,0.5714285714285714,0.5714285714285714,1.0,0.14285714285714285,1.4285714285714286,0.6,0.6065400843881856,95.15999999999998,113.34416666666667,-18.184166666666684,1.2857142857142858,-52,11.816666666666666
8,C.J. Watson,ORL,2016,8,37.5,19.375,4.75,0.24516129032258063,1.75,4.75,36.84210526315789,0.625,2.0,31.25,0.625,0.875,71.42857142857143,0.5,1.5,2.0,3.125,0.75,4.166666666666667,1.0,0.0,0.4342105263157895,0.4625121713729309,105.09490445859873,94.99235668789811,10.102547770700625,1.25,27,8.79171974522293
9,Bruno Caboclo,TOR,2016,1,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,66.7,-66.7,0.0,-2,-40.0
10,Salah Mejri,DAL,2016,5,40.0,4.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,,0.2,0.8,1.0,0.0,0.2,0.0,0.2,0.4,0.0,0.0,95.545,57.525000000000006,38.019999999999996,0.6,14,7.375
11,Jimmer Fredette,NOP,2016,4,25.0,3.0,0.5,0.16666666666666666,0.25,1.0,25.0,0.0,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.25,0.25,1.0,0.25,0.0,0.25,0.25,35.51538461538462,100.65384615384616,-65.13846153846154,0.25,-19,22.630769230769232
12,Joe Harris,CLE,2016,5,100.0,3.0,0.6,0.2,0.2,0.8,25.0,0.2,0.8,25.0,0.0,0.0,,0.0,0.6,0.6,0.4,0.2,2.0,0.0,0.0,0.375,0.375,88.15625,172.6,-84.44375,0.2,-21,13.41875
13,Nene,WAS,2016,12,50.0,17.416666666666668,7.583333333333333,0.4354066985645933,2.9166666666666665,5.25,55.55555555555556,0.0,0.08333333333333333,0.0,1.75,3.1666666666666665,55.26315789473685,0.5833333333333334,4.333333333333333,4.916666666666667,1.8333333333333333,1.0,1.8333333333333333,0.6666666666666666,0.08333333333333333,0.5555555555555556,0.5707476166583041,104.51866028708133,98.92488038277511,5.593779904306217,3.0833333333333335,20,10.512440191387558
14,Greivis Vasquez,MIL,2016,16,37.5,22.625,7.125,0.3149171270718232,2.4375,7.0,34.82142857142857,0.875,3.375,25.925925925925924,1.375,1.5625,88.0,0.25,2.0625,2.3125,4.4375,1.875,2.3666666666666667,0.4375,0.0,0.4107142857142857,0.4634146341463415,101.98925619834712,109.96225895316806,-7.973002754820939,2.0625,-59,6.940771349862258
15,Cristiano Felicio,CHI,2016,2,50.0,1.5,1.0,0.6666666666666666,0.5,0.5,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,inf,0.0,0.0,1.0,1.0,121.66666666666666,95.56666666666666,26.099999999999994,0.0,3,16.299999999999997
16,Rudy Gobert,UTA,2016,14,57.14285714285714,34.214285714285715,9.214285714285714,0.26931106471816285,3.357142857142857,6.0,55.952380952380956,0.0,0.0,,2.5,4.071428571428571,61.40350877192983,3.5,7.357142857142857,10.857142857142858,1.6428571428571428,2.357142857142857,0.696969696969697,0.9285714285714286,2.642857142857143,0.5595238095238095,0.5913091309130913,108.52000000000001,101.86479166666668,6.655208333333334,2.9285714285714284,50,12.075625000000002
17,C.J. Wilcox,LAC,2016,1,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,1.0,0,
18,Phil Pressey,PHI,2016,14,7.142857142857142,12.357142857142858,3.9285714285714284,0.3179190751445087,1.5,3.9285714285714284,38.18181818181819,0.2857142857142857,0.9285714285714286,30.76923076923077,0.6428571428571429,1.2857142857142858,50.0,0.0,1.6428571428571428,1.6428571428571428,3.2857142857142856,1.3571428571428572,2.4210526315789473,0.7857142857142857,0.07142857142857142,0.41818181818181815,0.43706293706293703,94.93988439306358,95.22890173410406,-0.28901734104047705,1.0,-6,9.871676300578036
19,Eric Moreland,SAC,2016,5,20.0,4.8,0.8,0.16666666666666666,0.4,0.6,66.66666666666666,0.0,0.0,,0.0,0.4,0.0,0.2,1.0,1.2,0.0,0.0,,0.0,0.8,0.6666666666666666,0.5154639175257733,121.34166666666667,96.5625,24.77916666666667,0.4,12,3.308333333333333
