,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,AST/TO,STL,BLK,EFG%,TS%,OFFRTG,DEFRTG,NETRTG,PF,Plusminus,PIE
0,Gordon Hayward,BOS,2018,1,0.0,5.0,2.0,0.4,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.5,0.5,109.1,81.8,27.299999999999997,1.0,3,4.8
1,Jeremy Lin,BKN,2018,1,0.0,25.0,18.0,0.72,5.0,12.0,41.66666666666667,1.0,2.0,50.0,7.0,7.0,100.0,0.0,0.0,0.0,4.0,3.0,1.3333333333333333,0.0,0.0,0.4583333333333333,0.596816976127321,109.5,119.0,-9.5,3.0,-6,7.1
2,Ryan Arcidiacono,CHI,2018,1,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,0.0,0.0,75.0,150.0,-75.0,1.0,-9,-8.2
3,Luol Deng,LAL,2018,1,0.0,13.0,2.0,0.15384615384615385,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,89.7,110.0,-20.299999999999997,0.0,-7,3.9
4,Jordan Crawford,NOP,2018,2,0.0,19.0,9.0,0.47368421052631576,3.5,7.0,50.0,2.0,2.5,80.0,0.0,0.0,,1.0,0.5,1.5,4.5,2.0,2.25,0.0,0.5,0.6428571428571429,0.6428571428571429,106.71315789473685,118.82105263157897,-12.107894736842113,3.0,-12,6.531578947368421
5,Julyan Stone,CHA,2018,2,50.0,9.5,3.0,0.3157894736842105,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,,0.0,2.5,2.5,1.0,1.0,1.0,1.0,0.0,0.75,0.75,65.90526315789474,95.66842105263159,-29.76315789473685,1.5,-13,12.763157894736842
6,Alex Caruso,LAL,2018,2,50.0,9.5,1.0,0.10526315789473684,0.5,1.0,50.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.5,0.5,93.49473684210525,118.90526315789472,-25.41052631578947,0.0,-13,5.489473684210526
7,Milos Teodosic,LAC,2018,2,100.0,16.0,5.5,0.34375,2.0,6.0,33.33333333333333,1.5,3.5,42.857142857142854,0.0,0.0,,0.0,0.5,0.5,4.0,1.5,2.6666666666666665,0.0,0.5,0.4583333333333333,0.4583333333333333,110.6,89.23333333333332,21.366666666666674,1.5,15,4.866666666666666
8,Alec Peters,PHX,2018,2,0.0,7.5,1.5,0.2,0.5,2.0,25.0,0.5,2.0,25.0,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,,0.0,1.0,0.375,0.375,78.03333333333333,101.13333333333333,-23.099999999999994,0.5,-10,10.799999999999997
9,Jordan Mickey,MIA,2018,2,100.0,14.5,5.0,0.3448275862068966,2.5,4.5,55.55555555555556,0.0,0.5,0.0,0.0,0.5,0.0,1.5,4.5,6.0,0.0,1.0,0.0,0.0,1.0,0.5555555555555556,0.5296610169491526,105.11034482758622,95.37241379310345,9.73793103448277,2.5,8,6.962068965517242
10,Markelle Fultz,PHI,2018,4,25.0,18.75,6.0,0.32,2.25,6.75,33.33333333333333,0.0,0.0,,1.5,3.0,50.0,0.75,1.5,2.25,1.75,1.5,1.1666666666666667,0.5,0.25,0.3333333333333333,0.37174721189591076,80.88026315789473,105.66315789473686,-24.782894736842124,1.5,-43,1.4013157894736838
11,Ron Baker,NYK,2018,3,0.0,16.0,3.6666666666666665,0.22916666666666666,0.6666666666666666,2.3333333333333335,28.57142857142857,0.6666666666666666,1.0,66.66666666666666,1.6666666666666667,3.0,55.55555555555556,0.0,0.6666666666666666,0.6666666666666666,3.6666666666666665,2.0,1.8333333333333333,1.3333333333333333,0.0,0.42857142857142855,0.5018248175182481,112.55625,107.01666666666668,5.539583333333326,1.0,3,6.075
12,Jabari Bird,BOS,2018,2,100.0,8.5,1.5,0.17647058823529413,0.0,0.5,0.0,0.0,0.5,0.0,1.5,2.5,60.0,0.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.46875,125.36470588235295,90.33529411764705,35.0294117647059,0.5,10,0.0
13,Isaiah Canaan,HOU,2018,1,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,122.2,150.0,-27.799999999999997,0.0,-1,0.0
14,Mangok Mathiang,CHA,2018,1,100.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,28.6,100.0,-71.4,0.0,-5,-5.6
15,Marcus Paige,CHA,2018,1,100.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,116.7,-116.7,0.0,-7,0.0
16,Troy Williams,HOU,2018,2,50.0,3.5,2.0,0.5714285714285714,1.0,3.5,28.57142857142857,0.0,1.5,0.0,0.0,0.5,0.0,0.5,1.0,1.5,0.0,0.0,,0.0,0.0,0.2857142857142857,0.26881720430107525,96.95714285714286,87.74285714285713,9.214285714285722,0.5,1,-3.9142857142857137
17,Nick Collison,OKC,2018,1,100.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,,,110.0,40.0,70.0,0.0,7,5.3
18,Ivan Rabb,MEM,2018,1,100.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,100.0,250.0,-150.0,0.0,-2,0.0
19,Josh Magette,ATL,2018,5,20.0,3.8,1.0,0.2631578947368421,0.2,0.4,50.0,0.2,0.2,100.0,0.4,0.4,100.0,0.0,0.2,0.2,0.6,0.0,inf,0.0,0.0,0.75,0.8680555555555556,101.17894736842103,97.3842105263158,3.7947368421052374,0.6,0,8.0
20,JaKarr Sampson,SAC,2018,2,0.0,6.5,3.0,0.46153846153846156,1.0,2.0,50.0,0.0,0.5,0.0,1.0,1.0,100.0,1.0,1.5,2.5,0.5,0.0,inf,0.0,0.0,0.5,0.6147540983606558,133.3,121.33076923076922,11.96923076923079,2.0,6,11.230769230769228
21,Joe Johnson,UTA,2018,7,57.14285714285714,19.142857142857142,6.428571428571429,0.3358208955223881,2.5714285714285716,6.571428571428571,39.130434782608695,0.2857142857142857,2.4285714285714284,11.76470588235294,1.0,1.1428571428571428,87.5,0.5714285714285714,2.142857142857143,2.7142857142857144,1.5714285714285714,1.4285714285714286,1.1,0.5714285714285714,0.2857142857142857,0.41304347826086957,0.4543618739903069,93.37407407407409,98.94740740740741,-5.5733333333333235,1.0,-16,7.654814814814815
22,Bruno Caboclo,TOR,2018,2,100.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,inf,0.5,0.0,0.0,0.0,106.6,39.6,67.0,0.5,10,0.0
23,Khem Birch,ORL,2018,2,100.0,3.0,1.0,0.3333333333333333,0.5,1.5,33.33333333333333,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.5,0.0,inf,0.0,0.0,0.3333333333333333,0.3333333333333333,71.7,116.66666666666667,-44.96666666666667,1.5,-4,-7.25
24,Sterling Brown,MIL,2018,3,33.33333333333333,5.666666666666667,1.6666666666666667,0.29411764705882354,0.6666666666666666,1.6666666666666667,40.0,0.3333333333333333,0.6666666666666666,50.0,0.0,0.0,,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,0.3333333333333333,0.0,0.5,0.5,120.6,108.90588235294118,11.694117647058818,0.6666666666666666,3,5.458823529411765
25,Jon Leuer,DET,2018,8,62.5,17.0,5.375,0.3161764705882353,1.875,4.5,41.66666666666667,0.0,0.375,0.0,1.625,1.875,86.66666666666667,0.875,3.125,4.0,0.625,0.875,0.7142857142857143,0.125,0.375,0.4166666666666667,0.5046948356807511,96.97226277372263,95.40072992700729,1.5715328467153427,2.0,12,6.973722627737225
26,Henry Ellenson,DET,2018,5,80.0,12.4,6.0,0.4838709677419355,2.4,6.2,38.70967741935484,1.0,3.0,33.33333333333333,0.2,0.2,100.0,0.2,2.8,3.0,0.6,1.0,0.6,0.4,0.0,0.46774193548387094,0.47709923664122134,88.6032258064516,77.07741935483872,11.52580645161288,1.2,17,10.875806451612902
27,Tristan Thompson,CLE,2018,8,37.5,21.625,4.375,0.2023121387283237,1.875,3.125,60.0,0.0,0.0,,0.625,1.375,45.45454545454545,2.125,4.25,6.375,0.375,0.75,0.5,0.125,0.5,0.6,0.5864611260053619,102.76149425287356,113.50632183908047,-10.74482758620691,2.0,-41,7.412643678160919
28,Al-Farouq Aminu,POR,2018,8,50.0,30.25,9.375,0.30991735537190085,3.25,7.5,43.333333333333336,1.625,3.75,43.333333333333336,1.25,1.5,83.33333333333334,1.75,6.375,8.125,1.75,0.75,2.3333333333333335,0.875,1.25,0.5416666666666666,0.5744485294117647,110.76213991769548,94.67242798353911,16.08971193415637,1.75,82,13.211522633744856
29,Larry Nance Jr.,LAL,2018,8,37.5,23.25,10.625,0.45698924731182794,4.375,7.125,61.40350877192983,0.0,0.25,0.0,1.875,2.625,71.42857142857143,2.25,5.25,7.5,0.875,1.75,0.5,1.375,0.625,0.6140350877192983,0.6416062801932367,98.31774193548388,99.97956989247312,-1.6618279569892422,3.25,-10,12.781720430107526
