,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,AST/TO,STL,BLK,EFG%,TS%,OFFRTG,DEFRTG,NETRTG,PF,Plusminus,PIE
0,Cole Swider,LAL,2023,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,inf,0.0,0.0,0.0,0.0,125.0,50.0,75.0,0.0,3,20.0
1,Cody Martin,CHA,2023,1,100.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,300.0,-300.0,0.0,-6,0.0
2,Buddy Boeheim,DET,2023,1,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,66.7,0.0,66.7,0.0,2,0.0
3,Trevor Keels,NYK,2023,1,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,66.7,-66.7,0.0,-2,0.0
4,Marko Simonovic,CHI,2023,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,200.0,-200.0,0.0,-8,-10.0
5,Trevor Hudgins,HOU,2023,1,0.0,4.0,3.0,0.75,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.5,1.5,100.0,133.3,-33.30000000000001,0.0,-2,18.8
6,Tyler Dorsey,DAL,2023,1,100.0,4.0,9.0,2.25,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,,0.0,0.0,1.125,1.125,110.0,100.0,10.0,0.0,2,47.7
7,McKinley Wright IV,DAL,2023,1,100.0,5.0,2.0,0.4,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,inf,1.0,0.0,0.25,0.25,127.3,100.0,27.299999999999997,0.0,3,13.5
8,Joshua Primo,SAS,2023,4,75.0,23.5,7.0,0.2978723404255319,2.25,6.5,34.61538461538461,0.75,3.0,25.0,1.75,2.25,77.77777777777779,0.5,2.75,3.25,4.5,2.75,1.6363636363636365,0.25,0.5,0.40384615384615385,0.4672897196261682,112.61702127659575,111.16808510638299,1.448936170212761,2.0,-2,5.174468085106383
9,Delon Wright,WAS,2023,4,75.0,23.0,6.5,0.2826086956521739,2.5,6.0,41.66666666666667,0.75,3.0,25.0,0.75,1.25,60.0,1.0,1.5,2.5,3.25,1.0,3.25,2.75,1.0,0.4791666666666667,0.4961832061068702,86.8858695652174,100.46521739130435,-13.579347826086945,1.25,-27,14.148913043478261
10,Jaden Springer,PHI,2023,2,100.0,2.0,2.5,1.25,1.0,1.5,66.66666666666666,0.0,0.0,,0.5,1.0,50.0,0.5,0.5,1.0,0.0,0.0,,0.0,0.5,0.6666666666666666,0.6443298969072165,72.5,120.85,-48.349999999999994,0.5,-1,30.1
11,Mark Williams,CHA,2023,3,66.66666666666666,4.0,3.6666666666666665,0.9166666666666666,1.3333333333333333,2.3333333333333335,57.14285714285714,0.0,0.0,,1.0,1.0,100.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.6666666666666666,0.0,0.0,0.0,0.5714285714285714,0.6610576923076923,136.66666666666666,124.09166666666665,12.575000000000003,1.0,4,9.225000000000001
12,Dereon Seabron,NOP,2023,2,50.0,1.5,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,111.13333333333333,133.33333333333331,-22.19999999999999,0.0,-1,0.0
13,Blake Wesley,SAS,2023,2,100.0,11.5,8.0,0.6956521739130435,3.0,4.5,66.66666666666666,1.0,1.5,66.66666666666666,1.0,2.0,50.0,0.5,0.5,1.0,2.0,1.0,2.0,0.0,0.0,0.7777777777777778,0.7434944237918216,119.20869565217393,146.83043478260868,-27.621739130434747,1.5,-10,10.069565217391304
14,Jae'Sean Tate,HOU,2023,3,0.0,22.666666666666668,8.333333333333334,0.36764705882352944,3.3333333333333335,6.666666666666667,50.0,0.6666666666666666,1.6666666666666667,40.0,1.0,1.3333333333333333,75.0,2.6666666666666665,1.6666666666666667,4.333333333333333,3.3333333333333335,1.6666666666666667,2.0,1.0,0.0,0.55,0.5744485294117647,102.72058823529412,110.25294117647059,-7.53235294117647,5.0,-10,6.211764705882353
15,Jordan Schakel,WAS,2023,2,0.0,3.0,1.5,0.5,0.5,1.0,50.0,0.5,0.5,100.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,inf,0.5,0.0,0.75,0.75,133.33333333333334,83.33333333333334,50.0,0.5,6,10.0
16,Micah Potter,UTA,2023,2,50.0,5.5,2.0,0.36363636363636365,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.5,1.0,1.5,0.5,0.0,inf,0.0,0.0,1.0,1.0,104.15,69.775,34.375,1.0,8,8.725000000000001
17,Cameron Johnson,PHX,2023,8,75.0,25.25,13.0,0.5148514851485149,4.625,10.375,44.57831325301205,2.75,6.375,43.13725490196079,1.0,1.375,72.72727272727273,0.625,2.75,3.375,1.75,0.25,7.0,1.125,0.375,0.5783132530120482,0.5919854280510018,122.79257425742574,103.94455445544553,18.848019801980215,1.75,73,10.515346534653467
18,Chris Duarte,IND,2023,9,44.44444444444444,19.666666666666668,8.88888888888889,0.4519774011299435,3.111111111111111,7.888888888888889,39.436619718309856,1.4444444444444444,4.222222222222222,34.21052631578947,1.2222222222222223,1.3333333333333333,91.66666666666666,0.4444444444444444,1.6666666666666667,2.111111111111111,1.0,0.8888888888888888,1.125,0.1111111111111111,0.4444444444444444,0.4859154929577465,0.5243838489774515,110.54011299435028,109.9779661016949,0.5621468926553774,1.7777777777777777,-8,5.692090395480227
19,Keon Johnson,POR,2023,6,50.0,17.833333333333332,7.0,0.3925233644859813,2.6666666666666665,7.5,35.55555555555556,1.3333333333333333,3.8333333333333335,34.78260869565217,0.3333333333333333,1.0,33.33333333333333,0.5,2.0,2.5,1.6666666666666667,2.1666666666666665,0.7692307692307693,0.8333333333333334,0.3333333333333333,0.4444444444444444,0.44080604534005036,105.6532710280374,111.17383177570093,-5.520560747663538,1.6666666666666667,-20,2.6813084112149532
20,Scotty Pippen Jr.,LAL,2023,2,0.0,4.0,1.5,0.375,0.0,1.0,0.0,0.0,0.0,,1.5,2.0,75.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.398936170212766,79.65555555555555,62.988888888888894,16.666666666666657,1.0,3,-59.16666666666667
21,Malcolm Hill,CHI,2023,3,100.0,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,0.0,0.0,,,0.0,100.0,-100.0,0.0,-2,0.0
22,Cade Cunningham,DET,2023,12,25.0,33.25,19.916666666666668,0.5989974937343359,7.75,18.666666666666668,41.517857142857146,1.4166666666666667,5.083333333333333,27.86885245901639,3.0,3.5833333333333335,83.72093023255815,1.0,5.166666666666667,6.166666666666667,6.0,3.25,1.8461538461538463,0.8333333333333334,0.5833333333333334,0.453125,0.4919315000823316,111.183,117.3535,-6.17049999999999,2.8333333333333335,-60,10.86525
23,Precious Achiuwa,TOR,2023,12,58.333333333333336,20.416666666666668,8.75,0.42857142857142855,3.0,7.666666666666667,39.130434782608695,0.4166666666666667,2.3333333333333335,17.857142857142858,2.3333333333333335,2.75,84.84848484848484,2.0,5.0,7.0,1.3333333333333333,1.25,1.0666666666666667,0.16666666666666666,0.5833333333333334,0.41847826086956524,0.49286518963574916,110.50890688259108,112.73927125506074,-2.2303643724696656,1.5833333333333333,-10,10.784615384615384
24,Desmond Bane,MEM,2023,12,75.0,33.25,24.666666666666668,0.7418546365914787,8.25,17.75,46.478873239436616,3.8333333333333335,8.5,45.09803921568628,4.333333333333333,4.75,91.22807017543859,0.5,4.416666666666667,4.916666666666667,4.75,2.25,2.111111111111111,0.5833333333333334,0.25,0.5727699530516432,0.6216397849462365,117.7181592039801,108.58880597014927,9.129353233830827,2.4166666666666665,76,14.127114427860697
25,Evan Fournier,NYK,2023,13,46.15384615384615,20.0,6.923076923076923,0.34615384615384615,2.3846153846153846,6.923076923076923,34.44444444444444,1.4615384615384615,4.384615384615385,33.33333333333333,0.6923076923076923,0.8461538461538461,81.81818181818183,0.15384615384615385,1.9230769230769231,2.076923076923077,1.6923076923076923,1.0769230769230769,1.5714285714285714,0.6923076923076923,0.23076923076923078,0.45,0.4744833403627161,106.17692307692309,114.41346153846153,-8.236538461538444,2.1538461538461537,-48,4.3538461538461535
26,Otto Porter Jr.,TOR,2023,8,50.0,18.375,5.5,0.29931972789115646,1.875,3.75,50.0,0.75,2.125,35.294117647058826,1.0,1.0,100.0,0.75,1.625,2.375,1.0,0.5,2.0,1.375,0.0,0.6,0.6563245823389021,110.00405405405405,114.58648648648649,-4.582432432432441,0.875,-21,8.858108108108109
